2.174999999999999850e-02	2.143999999999999725e-02	2.153999999999999665e-02	2.183999999999999830e-02	2.253000000000000141e-02	2.342000000000000332e-02	2.451000000000000054e-02	2.571000000000000021e-02	2.711000000000000215e-02	2.900000000000000494e-02	3.098000000000000059e-02	3.324000000000000565e-02	3.543999999999999234e-02	3.771000000000000046e-02	4.000000000000000083e-02	4.224999999999999589e-02	4.426999999999999685e-02	4.643999999999999517e-02	4.870999999999999636e-02	5.129999999999999838e-02	5.448999999999999677e-02	5.972000000000000919e-02	6.720000000000000973e-02	7.703000000000000125e-02	8.895999999999999741e-02	1.010000000000000064e-01	1.102000000000000063e-01	1.181999999999999995e-01	1.222999999999999921e-01	1.262000000000000066e-01	1.284000000000000141e-01
8.119000000000001216e-03	4.826000000000000428e-03	2.243000000000000202e-03	1.279999999999999942e-04	-1.473000000000000134e-03	-2.788999999999999813e-03	-4.002000000000000349e-03	-5.105000000000000163e-03	-6.300999999999999310e-03	-7.131000000000000186e-03	-7.868999999999999259e-03	-8.498000000000000345e-03	-9.000000000000001055e-03	-9.672000000000000042e-03	-1.003000000000000072e-02	-1.053800000000000049e-02	-1.123000000000000040e-02	-1.217000000000000026e-02	-1.416000000000000071e-02	-1.686999999999999958e-02	-1.986000000000000265e-02	-2.445000000000000298e-02	-2.968000000000000152e-02	-3.357999999999999874e-02	-3.499000000000000721e-02	-3.337999999999999995e-02	-2.918000000000000108e-02	-2.450000000000000094e-02	-2.013000000000000206e-02	-1.737000000000000002e-02	-1.562999999999999806e-02
2.179999999999999993e-02	2.147999999999999909e-02	2.157999999999999849e-02	2.188000000000000014e-02	2.256000000000000019e-02	2.343999999999999903e-02	2.452000000000000013e-02	2.571999999999999981e-02	2.711999999999999827e-02	2.900000000000000494e-02	3.095999999999999794e-02	3.318000000000000116e-02	3.538000000000000173e-02	3.762000000000000066e-02	3.989999999999999797e-02	4.209999999999999853e-02	4.413999999999999868e-02	4.628000000000000169e-02	4.851999999999999369e-02	5.109999999999999959e-02	5.427999999999999492e-02	5.944000000000000672e-02	6.690000000000000113e-02	7.675999999999999490e-02	8.881999999999999618e-02	1.010000000000000064e-01	1.104000000000000120e-01	1.183999999999999914e-01	1.226000000000000006e-01	1.264000000000000123e-01	1.287999999999999978e-01
8.238000000000000531e-03	4.912000000000000567e-03	2.305999999999999890e-03	1.859999999999999945e-04	-1.425999999999999967e-03	-2.748000000000000009e-03	-3.964000000000000509e-03	-5.060000000000000261e-03	-6.222000000000000100e-03	-7.081999999999999754e-03	-7.797999999999999376e-03	-8.446000000000000382e-03	-8.910000000000001252e-03	-9.573999999999999178e-03	-9.960000000000000103e-03	-1.047599999999999920e-02	-1.115999999999999978e-02	-1.214000000000000148e-02	-1.411999999999999887e-02	-1.684000000000000080e-02	-1.992000000000000021e-02	-2.450000000000000094e-02	-2.976000000000000173e-02	-3.375999999999999834e-02	-3.527999999999999886e-02	-3.366000000000000242e-02	-2.945999999999999661e-02	-2.479999999999999913e-02	-2.035999999999999963e-02	-1.754000000000000004e-02	-1.555999999999999918e-02
2.185000000000000137e-02	2.152000000000000093e-02	2.162000000000000033e-02	2.192000000000000198e-02	2.258999999999999897e-02	2.346000000000000169e-02	2.453000000000000319e-02	2.572999999999999593e-02	2.712999999999999787e-02	2.900000000000000494e-02	3.094000000000000222e-02	3.312000000000000360e-02	3.531999999999999723e-02	3.753000000000000086e-02	3.979999999999999510e-02	4.195000000000000118e-02	4.401000000000000745e-02	4.612000000000000821e-02	4.832999999999999796e-02	5.090000000000000080e-02	5.406999999999999307e-02	5.916000000000000425e-02	6.660000000000000642e-02	7.648999999999998856e-02	8.868000000000000882e-02	1.010000000000000203e-01	1.106000000000000039e-01	1.185999999999999971e-01	1.229000000000000092e-01	1.265999999999999903e-01	1.292000000000000093e-01
8.356999999999999845e-03	4.997999999999999839e-03	2.369000000000000446e-03	2.439999999999999949e-04	-1.379000000000000017e-03	-2.707000000000000205e-03	-3.926000000000000670e-03	-5.015000000000000360e-03	-6.143000000000000890e-03	-7.033000000000000189e-03	-7.726999999999999494e-03	-8.394000000000000419e-03	-8.819999999999999715e-03	-9.475999999999998313e-03	-9.889999999999999486e-03	-1.041399999999999965e-02	-1.108999999999999916e-02	-1.211000000000000097e-02	-1.408000000000000050e-02	-1.680999999999999855e-02	-1.998000000000000123e-02	-2.454999999999999891e-02	-2.983999999999999847e-02	-3.394000000000000489e-02	-3.557000000000000439e-02	-3.393999999999999795e-02	-2.973999999999999908e-02	-2.510000000000000078e-02	-2.059000000000000413e-02	-1.771000000000000005e-02	-1.548999999999999856e-02
2.190000000000000280e-02	2.155999999999999930e-02	2.166000000000000217e-02	2.196000000000000035e-02	2.262000000000000122e-02	2.348000000000000087e-02	2.453999999999999931e-02	2.574000000000000246e-02	2.713999999999999746e-02	2.900000000000000494e-02	3.092000000000000304e-02	3.305999999999999911e-02	3.525999999999999968e-02	3.744000000000000106e-02	3.969999999999999918e-02	4.180000000000000382e-02	4.388000000000000234e-02	4.596000000000000085e-02	4.814000000000000223e-02	5.070000000000000201e-02	5.385999999999999815e-02	5.888000000000000178e-02	6.629999999999999782e-02	7.621999999999999609e-02	8.853999999999999371e-02	1.010000000000000203e-01	1.108000000000000096e-01	1.187999999999999889e-01	1.232000000000000040e-01	1.267999999999999960e-01	1.295999999999999930e-01
8.476000000000000895e-03	5.083999999999999977e-03	2.432000000000000134e-03	3.019999999999999681e-04	-1.331999999999999851e-03	-2.666000000000000401e-03	-3.887999999999999963e-03	-4.970000000000000459e-03	-6.063999999999999946e-03	-6.983999999999999757e-03	-7.655999999999998744e-03	-8.341999999999998722e-03	-8.729999999999999913e-03	-9.377999999999999184e-03	-9.820000000000000603e-03	-1.035200000000000009e-02	-1.101999999999999855e-02	-1.208000000000000046e-02	-1.404000000000000040e-02	-1.677999999999999978e-02	-2.004000000000000226e-02	-2.460000000000000034e-02	-2.992000000000000215e-02	-3.411999999999999755e-02	-3.586000000000000298e-02	-3.422000000000000042e-02	-3.002000000000000154e-02	-2.539999999999999897e-02	-2.081999999999999823e-02	-1.788000000000000006e-02	-1.541999999999999968e-02
2.195000000000000076e-02	2.160000000000000114e-02	2.169999999999999707e-02	2.199999999999999872e-02	2.264999999999999653e-02	2.350000000000000006e-02	2.454999999999999891e-02	2.575000000000000205e-02	2.714999999999999705e-02	2.900000000000000494e-02	3.090000000000000038e-02	3.300000000000000155e-02	3.519999999999999518e-02	3.735000000000000125e-02	3.960000000000000325e-02	4.164999999999999952e-02	4.374999999999999722e-02	4.579999999999999349e-02	4.794999999999999957e-02	5.050000000000000322e-02	5.364999999999999630e-02	5.860000000000000625e-02	6.600000000000000311e-02	7.594999999999998974e-02	8.840000000000000635e-02	1.010000000000000064e-01	1.110000000000000153e-01	1.189999999999999947e-01	1.234999999999999848e-01	1.270000000000000018e-01	1.300000000000000044e-01
8.595000000000000209e-03	5.170000000000000116e-03	2.494999999999999822e-03	3.599999999999999685e-04	-1.285000000000000118e-03	-2.624999999999999729e-03	-3.850000000000000557e-03	-4.925000000000000558e-03	-5.984999999999999869e-03	-6.934999999999999325e-03	-7.584999999999999729e-03	-8.290000000000000493e-03	-8.640000000000000110e-03	-9.280000000000000054e-03	-9.749999999999999986e-03	-1.028999999999999880e-02	-1.094999999999999793e-02	-1.205000000000000168e-02	-1.400000000000000203e-02	-1.674999999999999753e-02	-2.009999999999999981e-02	-2.464999999999999830e-02	-3.000000000000000583e-02	-3.429999999999999716e-02	-3.615000000000000158e-02	-3.449999999999999595e-02	-3.030000000000000054e-02	-2.570000000000000062e-02	-2.105000000000000274e-02	-1.805000000000000007e-02	-1.534999999999999733e-02
2.200000000000000219e-02	2.163999999999999951e-02	2.173999999999999891e-02	2.204000000000000056e-02	2.267999999999999877e-02	2.352000000000000271e-02	2.456000000000000197e-02	2.575999999999999818e-02	2.715999999999999664e-02	2.900000000000000494e-02	3.088000000000000120e-02	3.294000000000000400e-02	3.513999999999999763e-02	3.726000000000000145e-02	3.950000000000000039e-02	4.150000000000000216e-02	4.362000000000000599e-02	4.564000000000000001e-02	4.776000000000000384e-02	5.029999999999999749e-02	5.344000000000000139e-02	5.831999999999999684e-02	6.570000000000000839e-02	7.567999999999999727e-02	8.826000000000000512e-02	1.010000000000000203e-01	1.112000000000000072e-01	1.192000000000000004e-01	1.237999999999999934e-01	1.272000000000000075e-01	1.304000000000000159e-01
8.713999999999999524e-03	5.255999999999999388e-03	2.557999999999999944e-03	4.179999999999999688e-04	-1.237999999999999951e-03	-2.583999999999999925e-03	-3.812000000000000284e-03	-4.880000000000000657e-03	-5.905999999999999792e-03	-6.885999999999998893e-03	-7.513999999999999846e-03	-8.238000000000000531e-03	-8.549999999999998573e-03	-9.181999999999999190e-03	-9.679999999999999369e-03	-1.022799999999999924e-02	-1.088000000000000078e-02	-1.201999999999999943e-02	-1.396000000000000019e-02	-1.671999999999999875e-02	-2.016000000000000084e-02	-2.469999999999999973e-02	-3.008000000000000257e-02	-3.447999999999999676e-02	-3.644000000000000711e-02	-3.477999999999999842e-02	-3.057999999999999607e-02	-2.600000000000000228e-02	-2.128000000000000030e-02	-1.822000000000000008e-02	-1.527999999999999844e-02
2.205000000000000362e-02	2.167999999999999788e-02	2.178000000000000075e-02	2.207999999999999893e-02	2.271000000000000102e-02	2.353999999999999843e-02	2.457000000000000156e-02	2.577000000000000471e-02	2.716999999999999971e-02	2.900000000000000494e-02	3.085999999999999854e-02	3.287999999999999950e-02	3.508000000000000007e-02	3.717000000000000165e-02	3.940000000000000446e-02	4.134999999999999787e-02	4.348999999999999394e-02	4.547999999999999959e-02	4.757000000000000117e-02	5.009999999999999870e-02	5.322999999999999954e-02	5.804000000000000131e-02	6.539999999999999980e-02	7.541000000000000481e-02	8.812000000000000388e-02	1.010000000000000203e-01	1.114000000000000129e-01	1.193999999999999923e-01	1.241000000000000159e-01	1.274000000000000132e-01	1.307999999999999996e-01
8.832999999999998839e-03	5.341999999999999527e-03	2.621000000000000066e-03	4.760000000000000234e-04	-1.191000000000000001e-03	-2.543000000000000121e-03	-3.774000000000000445e-03	-4.834999999999999888e-03	-5.827000000000000582e-03	-6.837000000000000195e-03	-7.442999999999999963e-03	-8.186000000000000568e-03	-8.459999999999998771e-03	-9.083999999999998326e-03	-9.609999999999998752e-03	-1.016599999999999969e-02	-1.081000000000000016e-02	-1.199000000000000066e-02	-1.391999999999999835e-02	-1.668999999999999997e-02	-2.022000000000000186e-02	-2.475000000000000117e-02	-3.015999999999999931e-02	-3.466000000000000331e-02	-3.672999999999999876e-02	-3.506000000000000089e-02	-3.085999999999999854e-02	-2.630000000000000046e-02	-2.151000000000000134e-02	-1.839000000000000010e-02	-1.520999999999999783e-02
2.210000000000000159e-02	2.171999999999999972e-02	2.181999999999999912e-02	2.212000000000000077e-02	2.273999999999999980e-02	2.356000000000000108e-02	2.458000000000000115e-02	2.578000000000000430e-02	2.717999999999999930e-02	2.900000000000000494e-02	3.083999999999999936e-02	3.282000000000000195e-02	3.502000000000000252e-02	3.708000000000000185e-02	3.930000000000000160e-02	4.120000000000000051e-02	4.335999999999999577e-02	4.531999999999999917e-02	4.737999999999999851e-02	4.989999999999999991e-02	5.301999999999999769e-02	5.775999999999999884e-02	6.510000000000000508e-02	7.513999999999999846e-02	8.798000000000000265e-02	1.010000000000000064e-01	1.116000000000000048e-01	1.195999999999999980e-01	1.243999999999999967e-01	1.275999999999999912e-01	1.312000000000000111e-01
8.951999999999999888e-03	5.428000000000000533e-03	2.683999999999999754e-03	5.339999999999999695e-04	-1.143999999999999835e-03	-2.501999999999999884e-03	-3.736000000000000605e-03	-4.789999999999999987e-03	-5.748000000000000505e-03	-6.787999999999999763e-03	-7.372000000000000948e-03	-8.134000000000000605e-03	-8.369999999999998969e-03	-8.985999999999999197e-03	-9.539999999999999869e-03	-1.010399999999999840e-02	-1.073999999999999955e-02	-1.196000000000000188e-02	-1.387999999999999998e-02	-1.666000000000000120e-02	-2.027999999999999942e-02	-2.479999999999999913e-02	-3.023999999999999952e-02	-3.484000000000000291e-02	-3.702000000000000429e-02	-3.533999999999999642e-02	-3.114000000000000101e-02	-2.660000000000000211e-02	-2.174000000000000238e-02	-1.856000000000000011e-02	-1.513999999999999721e-02
2.214999999999999955e-02	2.175999999999999809e-02	2.185999999999999749e-02	2.216000000000000261e-02	2.276999999999999857e-02	2.358000000000000027e-02	2.459000000000000075e-02	2.579000000000000042e-02	2.718999999999999889e-02	2.900000000000000494e-02	3.082000000000000364e-02	3.275999999999999746e-02	3.495999999999999802e-02	3.699000000000000205e-02	3.919999999999999873e-02	4.104999999999999621e-02	4.323000000000000453e-02	4.515999999999999875e-02	4.718999999999999584e-02	4.970000000000000112e-02	5.281000000000000277e-02	5.747999999999999637e-02	6.479999999999999649e-02	7.487000000000000599e-02	8.784000000000000141e-02	1.010000000000000064e-01	1.118000000000000105e-01	1.197999999999999898e-01	1.246999999999999914e-01	1.277999999999999969e-01	1.316000000000000225e-01
9.071000000000000937e-03	5.513999999999999804e-03	2.747000000000000310e-03	5.919999999999998614e-04	-1.097000000000000102e-03	-2.460999999999999646e-03	-3.697999999999999898e-03	-4.745000000000000953e-03	-5.669000000000000428e-03	-6.739000000000000198e-03	-7.301000000000000198e-03	-8.082000000000000642e-03	-8.279999999999999166e-03	-8.887999999999998332e-03	-9.470000000000000986e-03	-1.004199999999999884e-02	-1.067000000000000066e-02	-1.192999999999999963e-02	-1.383999999999999987e-02	-1.662999999999999895e-02	-2.034000000000000391e-02	-2.485000000000000056e-02	-3.032000000000000320e-02	-3.502000000000000252e-02	-3.731000000000000288e-02	-3.561999999999999889e-02	-3.141999999999999654e-02	-2.690000000000000030e-02	-2.196999999999999995e-02	-1.873000000000000012e-02	-1.507000000000000006e-02
